5.946109293953388830e-01,-1.817562480353902832e-01,3.211549942166518901e-01,5.438004921652447865e-02,8.545588061193230001e-01,-5.164358382653800872e-01,-8.129088894837953327e-03
6.089825342996800783e-01,-3.051981919568457213e-01,3.040415907802752060e-01,-8.272707942506316026e-02,7.715206506669401998e-01,-6.143265022447677026e-01,-1.432308087108698780e-01
4.608900703422412204e-01,-2.169509548423316225e-01,3.021045630815931693e-01,-1.196987973528867294e-01,7.829976760424610660e-01,-5.957387704345609158e-01,1.329742630191847741e-01
4.831768369825007459e-01,-2.877638423451876482e-01,2.963849617977098450e-01,-1.678557372582940022e-01,9.344610418570790111e-01,-2.992835525613163905e-01,9.505981215600363410e-02
4.962139713599792445e-01,-2.211393309012393560e-01,3.126517814600752176e-01,-7.007733334259295954e-02,9.027410501019088596e-01,-4.122384708647570117e-01,1.010307228103461130e-01
5.368670677739029173e-01,-1.178255111617392686e-01,3.094491580112533891e-01,7.283214495372705710e-02,7.533410720137020400e-01,-6.392447258065182547e-01,1.361575866679297364e-01
6.588338337308656811e-01,-9.712805192472909188e-02,2.933903094627888786e-01,2.253217095968473027e-01,7.133686768657426791e-01,-6.632954009908713644e-01,1.935120346470906375e-02
5.588630515698030932e-01,-9.842773914734159052e-03,2.575282937801637306e-01,2.403949398902345547e-01,7.354275721157873535e-01,-5.925153982761518501e-01,2.242366202311792955e-01
6.974745839881749676e-01,-2.485082350438556353e-01,2.954359744443599833e-01,-9.937761673365570758e-02,-6.815365665394590433e-01,7.001197460526212835e-01,1.883197784332735492e-01
5.590345670550311841e-01,-1.712066611883535650e-01,3.206753505736443799e-01,3.581944198799088402e-02,8.202986142207820963e-01,-5.686232219409089739e-01,4.994779827653171578e-02
