1.008170545101165771e-01,5.606872439384460449e-01,-6.819848418235778809e-01,2.818689681589603424e-04,1.317785382270812988e-01,-8.436894131591543555e-05
1.030432432889938354e-01,6.940246820449829102e-01,-5.740137100219726562e-01,-9.587380191078409553e-06,-5.553873181343078613e-01,-8.436894131591543555e-05
1.022187247872352600e-01,6.590326428413391113e-01,-1.020597696304321289e+00,7.478156476281583309e-05,9.675832986831665039e-01,-8.436894131591543555e-05
-2.004529349505901337e-02,6.772831678390502930e-01,-1.020634174346923828e+00,5.797526836395263672e-01,1.039645910263061523e+00,-8.436894131591543555e-05
1.913736909627914429e-01,5.738180875778198242e-01,-6.795535087585449219e-01,5.260806083679199219e-01,4.896850138902664185e-02,-8.436894131591543555e-05
3.043264448642730713e-01,7.956930994987487793e-01,-6.202900409698486328e-01,5.260691046714782715e-01,-7.668600082397460938e-01,-8.436894131591543555e-05
1.904743909835815430e-01,6.671742796897888184e-01,-1.019324421882629395e+00,-4.367128312587738037e-01,1.002387404441833496e+00,-8.436894131591543555e-05
4.813056439161300659e-02,5.635269880294799805e-01,-7.049370408058166504e-01,-4.426627457141876221e-01,1.674570143222808838e-01,-8.436894131591543555e-05
-6.305236369371414185e-02,7.760658264160156250e-01,-6.069041490554809570e-01,-4.424211382865905762e-01,-7.346291542053222656e-01,-8.436894131591543555e-05
1.012523174285888672e-01,5.865347981452941895e-01,-6.252160668373107910e-01,-5.041044205427169800e-03,-1.101589947938919067e-01,-8.436894131591543555e-05
