-2.471166402101516724e-01,8.511925339698791504e-01,-1.342850565910339355e+00,-9.877110272645950317e-02,4.933359026908874512e-01,-3.163835499435663223e-04
-2.319762408733367920e-01,9.605461955070495605e-01,-1.636115193367004395e+00,-9.829556941986083984e-02,1.057992339134216309e+00,-3.163835499435663223e-04
-2.644295394420623779e-01,8.856936693191528320e-01,-1.155860304832458496e+00,-9.902612864971160889e-02,-2.166766971349716187e-01,-3.163835499435663223e-04
-2.345073074102401733e-01,8.585096001625061035e-01,-1.371181368827819824e+00,-5.427300930023193359e-01,5.671682953834533691e-01,-3.163835499435663223e-04
-1.755736917257308960e-01,9.316076040267944336e-01,-1.553245663642883301e+00,-5.427799224853515625e-01,9.684404134750366211e-01,-3.163835499435663223e-04
-3.456403911113739014e-01,9.019557833671569824e-01,-1.193314313888549805e+00,-5.425574779510498047e-01,-2.317116260528564453e-01,-3.163835499435663223e-04
-2.429307848215103149e-01,8.460325598716735840e-01,-1.318464159965515137e+00,3.805767893791198730e-01,4.339612424373626709e-01,-3.163835499435663223e-04
-1.918664872646331787e-01,8.643597960472106934e-01,-1.190654754638671875e+00,3.747457563877105713e-01,-5.822032317519187927e-02,-3.163835499435663223e-04
-2.935138046741485596e-01,9.230020046234130859e-01,-1.543527841567993164e+00,3.751158416271209717e-01,9.260795712471008301e-01,-3.163835499435663223e-04
-2.464781105518341064e-01,8.501321673393249512e-01,-1.335334062576293945e+00,-7.453229278326034546e-02,4.726693332195281982e-01,-3.163835499435663223e-04
