6.098645925521850586e-01,5.105950236320495605e-01,-8.915119171142578125e-01,1.404747366905212402e+00,-2.038493156433105469e-01,-7.470010519027709961e-01,4.241146743297576904e-01
5.045129060745239258e-01,4.879056811332702637e-01,-7.907621860504150391e-01,1.226709723472595215e+00,1.809341907501220703e-01,-7.417650818824768066e-01,4.223693013191223145e-01
3.306251764297485352e-01,4.180924892425537109e-01,-7.908170223236083984e-01,1.051836013793945312e+00,8.614642620086669922e-01,-7.051131725311279297e-01,4.223693013191223145e-01
2.092552185058593750e-02,3.727139532566070557e-01,-4.831445217132568359e-01,1.590071439743041992e+00,9.565412998199462891e-01,1.396248303353786469e-02,-5.654870271682739258e-01
3.829240798950195312e-02,3.727139532566070557e-01,-4.469313621520996094e-01,1.777504682540893555e+00,3.516387939453125000e-02,-1.588250994682312012e-01,-5.637416839599609375e-01
3.765351772308349609e-01,6.205508112907409668e-01,-8.508615493774414062e-01,1.615669727325439453e+00,6.011490821838378906e-01,-1.291545331478118896e-01,-5.637416839599609375e-01
7.503880262374877930e-01,6.903639435768127441e-01,-1.282841444015502930e+00,1.614710927009582520e+00,5.919811725616455078e-01,-1.326451599597930908e-01,-5.637416839599609375e-01
6.532541513442993164e-01,6.764012575149536133e-01,-1.192775011062622070e+00,1.466010689735412598e+00,-8.396506309509277344e-02,-1.431171447038650513e-01,6.911500692367553711e-01
1.940461397171020508e-01,3.727139532566070557e-01,-4.333996772766113281e-01,1.523726701736450195e+00,-4.575853347778320312e-01,-4.328417778015136719e-01,7.155846357345581055e-01
3.894984722137451172e-02,1.039332300424575806e-01,-8.485722541809082031e-02,1.526315331459045410e+00,-5.412292480468750000e-01,-5.637414455413818359e-01,7.312926054000854492e-01
