9.158013611487528793e-01,1.343726914641586223e+00,-1.313487560209787963e+00,-1.730107614485044465e+00,8.903420942937455562e-01,1.898785353527661535e+00,8.328681196443581403e-01
1.010614301061317999e+00,1.669972408306491074e+00,-1.506536220730768871e+00,-1.711029445883686995e+00,1.117095525883462281e+00,1.732289089188470133e+00,8.328656076448081036e-01
6.813213538832113558e-01,8.182383090455140895e-01,-8.901346283351710964e-01,-1.880052720131981880e+00,3.032383454755409602e-01,2.267564864009292691e+00,8.328704343322257397e-01
-2.544110253233314300e-01,4.818141511478498673e-01,6.461537477183982268e-03,-1.987775230657124137e+00,-1.597755247805865697e-01,2.418612728915677135e+00,8.328783013769527344e-01
-1.203145730879057407e+00,7.139625166862519912e-01,9.577125241142093737e-01,-2.055438489013950321e+00,-9.093910596859215989e-01,2.361888390215653999e+00,8.328744100473867151e-01
-1.153834979824410079e+00,1.082912300495920244e+00,1.074500225095660788e+00,-1.577784968763901841e+00,-7.578935320806039488e-01,1.803744637575535714e+00,8.328801610395495381e-01
-1.547471966024402290e+00,8.475338462606456513e-01,1.034442179451536159e+00,-2.248616282092710694e+00,-8.493435887018176977e-01,2.773490417660747998e+00,8.328799717539877578e-01
-1.564185695654309649e+00,8.573165185358450069e-01,8.902857489214308639e-01,-2.380219897483486502e+00,-8.821989210843828033e-01,3.189272148331191215e+00,8.328874396664819324e-01
-8.671988857926106187e-01,8.015059708353390322e-01,8.325540607330907950e-01,-1.755363565749472166e+00,-9.068208579868032304e-01,1.927330130145886944e+00,8.328752094147154894e-01
-3.162288756182300015e-02,6.115890876194167713e-01,-1.589203473104453535e-01,-1.769719564448926530e+00,-2.035715623271524000e-01,2.152969358682214729e+00,8.328713023186163911e-01
